  55   88  143    0.0140
  55   89  144    0.0090
  55   90  145    0.0133
  55   91  146    0.0093
  56   65  121    0.0084
  56   66  122   -0.0023
  56   67  123   -0.0018
  56   68  124    0.0050
  56   69  125   -0.0008
  56   70  126    0.0044
  56   71  127   -0.0017
  56   72  128    0.0051
  56   73  129   -0.0007
  56   74  130    0.0035
  56   75  131   -0.0007
  56   76  132    0.0027
  56   77  133   -0.0017
  56   78  134    0.0036
  56   79  135   -0.0028
  56   80  136    0.0040
  56   81  137   -0.0020
  56   82  138    0.0064
  56   83  139    0.0135
  56   84  140    0.0171
  56   85  141    0.0123
  56   86  142    0.0146
  56   87  143    0.0134
  56   88  144    0.0149
  56   89  145    0.0109
  56   90  146    0.0134
  57   81  138   -0.0023
  57   82  139    0.0077
  60   75  135   -0.0042
  60   76  136    0.0025
  60   77  137   -0.0031
  60   78  138    0.0043
  60   79  139   -0.0047
  60   80  140    0.0025
  60   81  141   -0.0044
  60   82  142    0.0066
  60   83  143    0.0131
  60   84  144    0.0167
  60   85  145    0.0114
  60   86  146    0.0161
  62   77  139   -0.0043
  62   78  140    0.0009
  62   79  141   -0.0048
  62   80  142    0.0001
  62   81  143   -0.0039
  62   82  144    0.0045
  62   83  145    0.0127
  62   84  146    0.0157
  62   85  147    0.0084
  62   86  148    0.0150
  62   87  149    0.0092
  62   88  150    0.0253
  62   89  151    0.0163
  62   90  152    0.0269
  62   91  153    0.0106
  62   92  154    0.0128
  63   75  138    0.0017
  63   76  139   -0.0019
  63   77  140   -0.0065
  63   78  141    0.0002
  63   79  142   -0.0090
  63   80  143    0.0029
  63   81  144   -0.0024
  63   82  145    0.0051
  63   83  146    0.0126
  63   84  147    0.0149
  63   85  148    0.0107
  63   86  149    0.0157
  63   87  150    0.0094
  63   88  151    0.0226
  63   89  152    0.0542
  63   90  153    0.0051
  63   91  154    0.0124
  63   92  155   -0.0018
  63   93  156    0.0043
  63   94  157    0.0087
  63   95  158    0.0062
  63   96  159    0.0085
  64   82  146    0.0015
  64   91  155    0.0096
  64   92  156    0.0101
  64   93  157    0.0029
  64   94  158    0.0120
  65   83  148    0.0090
  65   84  149    0.0136
  65   85  150    0.0072
  65   86  151    0.0131
  65   87  152    0.0059
  65   88  153    0.0261
  65   89  154    0.0383
  65   90  155    0.0058
  66   83  149    0.0112
  66   84  150    0.0139
  66   85  151    0.0095
  66   86  152    0.0149
  66   87  153    0.0085
  66   88  154    0.0206
  66   89  155    0.0216
  66   90  156    0.0165
  66   91  157    0.0087
  66   92  158    0.0106
  66   93  159    0.0010
  66   94  160    0.0126
  66   95  161    0.0011
  66   96  162    0.0112
  66   97  163    0.0025
  66   98  164    0.0119
  67   85  152    0.0216
  67   86  153    0.0146
  67   87  154    0.0096
  67   88  155    0.0220
  67   89  156    0.0080
  67   90  157    0.0379
  67   91  158    0.0036
  67   92  159    0.0104
  67   93  160   -0.0013
  67   94  161    0.0123
  67   95  162    0.0032
  67   96  163    0.0090
  68   99  167    0.0044
  68  100  168    0.0084
  69   85  154    0.0112
  69   88  157    0.0164
  69   89  158    0.0095
  69   90  159    0.0157
  69   91  160    0.0112
  69   92  161    0.0112
  69   93  162    0.0097
  69   94  163    0.0136
  69   95  164    0.0057
  69   96  165    0.0098
  69   97  166    0.0042
  69   98  167    0.0083
  69   99  168    0.0041
  69  100  169    0.0086
  69  101  170    0.0047
  69  102  171    0.0085
  69  103  172    0.0023
  70   85  155    0.0165
  70   86  156    0.0179
  70   87  157    0.0105
  70   88  158    0.0174
  70   89  159    0.0131
  70   90  160    0.0152
  70   91  161    0.0108
  70   92  162    0.0165
  70   93  163    0.0103
  70   94  164    0.0150
  70   95  165    0.0092
  70   96  166    0.0126
  70   97  167    0.0096
  70   98  168    0.0081
  70   99  169    0.0069
  70  100  170    0.0082
  70  101  171    0.0053
  70  102  172    0.0089
  70  103  173    0.0051
  70  104  174    0.0062
  70  105  175    0.0027
  70  106  176    0.0080
  71   91  162    0.0105
  71   92  163    0.0169
  71   93  164    0.0110
  71   94  165    0.0153
  71   95  166    0.0142
  71   96  167    0.0136
  71   97  168    0.0119
  71   98  169    0.0063
  71   99  170    0.0074
  71  100  171    0.0072
  71  101  172    0.0050
  71  102  173    0.0091
  71  103  174    0.0057
  71  104  175    0.0066
  71  105  176    0.0039
  71  106  177    0.0076
  71  107  178    0.0042
  71  108  179    0.0060
  72   99  171    0.0143
  72  100  172    0.0024
  72  101  173    0.0075
  72  102  174    0.0061
  72  103  175   -0.0010
  72  104  176    0.0095
  72  105  177    0.0023
  72  106  178    0.0062
  72  107  179    0.0037
  72  108  180    0.0062
  74  109  183    0.0052
  74  110  184    0.0047
  76  111  187    0.0024
  76  112  188    0.0060
  76  113  189    0.0023
  76  114  190    0.0046
  77  106  183    0.0075
  77  107  184    0.0025
  77  108  185    0.0049
  77  109  186    0.0046
  77  110  187   -0.0088
  77  111  188    0.0026
  77  112  189    0.0060
  78  101  179    0.0187
  78  102  180   -0.0024
  78  103  181    0.0105
  78  104  182   -0.0027
  78  105  183    0.0069
  78  106  184   -0.0023
  78  107  185    0.0133
  78  108  186   -0.0111
  78  109  187    0.0026
  78  110  188   -0.0010
  78  111  189    0.0007
  78  112  190    0.0048
  78  113  191   -0.0006
  78  114  192    0.0067
  78  115  193    0.0022
  78  116  194    0.0045
  78  117  195    0.0034
  78  118  196    0.0037
  79  105  184    0.0059
  79  106  185   -0.0010
  79  107  186    0.0058
  79  108  187   -0.0336
  79  109  188    0.0031
  79  110  189    0.0035
  79  111  190    0.0025
  79  112  191    0.0038
  79  113  192    0.0032
  79  114  193    0.0042
  79  115  194    0.0031
  79  116  195    0.0046
  79  117  196    0.0034
  79  118  197    0.0039
  79  119  198    0.0029
  79  120  199    0.0054
  80  102  182   -0.0531
  80  103  183    0.0572
  80  104  184   -0.0456
  80  105  185    0.0448
  80  106  186   -0.0380
  80  107  187    0.0029
  80  108  188    0.0039
  80  109  189    0.0015
  80  110  190    0.0058
  80  111  191    0.0013
  80  112  192    0.0061
  80  113  193    0.0006
  80  114  194    0.0071
  80  115  195    0.0036
  80  116  196    0.0040
  80  117  197    0.0027
  80  118  198    0.0051
  80  119  199    0.0011
  80  120  200    0.0077
  80  121  201    0.0030
  80  122  202    0.0067
  80  123  203    0.0031
  80  124  204    0.0065
  80  125  205    0.0032
  80  126  206    0.0061
  81  110  191    0.0048
  81  111  192    0.0022
  81  112  193    0.0052
  81  113  194    0.0016
  81  114  195    0.0066
  81  115  196    0.0002
  81  116  197    0.0061
  81  117  198    0.0008
  81  118  199    0.0083
  81  119  200    0.0012
  81  120  201    0.0082
  81  121  202    0.0022
  81  122  203    0.0071
  81  123  204    0.0038
  81  124  205    0.0055
  81  127  208    0.0093
  82  101  183    0.0081
  82  102  184    0.0061
  82  103  185    0.0054
  82  104  186    0.0043
  82  105  187    0.0052
  82  106  188    0.0060
  82  107  189    0.0038
  82  108  190    0.0045
  82  109  191    0.0007
  82  110  192    0.0071
  82  111  193    0.0010
  82  112  194    0.0062
  82  113  195    0.0017
  82  114  196    0.0055
  82  115  197    0.0002
  82  116  198    0.0078
  82  117  199    0.0005
  82  118  200    0.0082
  82  119  201    0.0018
  82  120  202    0.0076
  82  121  203    0.0022
  82  122  204    0.0076
  82  123  205    0.0025
  82  124  206    0.0074
  82  125  207    0.0041
  82  126  208    0.0069
  82  127  209    0.0088
  82  128  210    0.0108
  82  129  211    0.0082
  82  130  212    0.0106
  83  120  203    0.0071
  83  121  204    0.0023
  83  122  205    0.0074
  83  123  206    0.0026
  83  124  207    0.0069
  83  125  208    0.0044
  83  126  209    0.0064
  83  127  210    0.0089
  83  130  213    0.0097
  84  109  193   -0.0035
  84  110  194   -0.0018
  84  111  195   -0.0040
  84  112  196    0.0009
  84  113  197   -0.0024
  84  114  198    0.0034
  84  115  199   -0.0023
  84  116  200    0.0076
  84  117  201   -0.0009
  84  118  202    0.0091
  84  119  203    0.0016
  84  120  204    0.0081
  84  121  205    0.0011
  84  122  206    0.0091
  84  123  207    0.0021
  84  124  208    0.0083
  84  125  209    0.0047
  84  126  210    0.0073
  84  127  211    0.0094
  84  133  217    0.0051
  84  134  218    0.0113
  86  119  205    0.0001
  86  120  206    0.0071
  86  121  207    0.0012
  86  122  208    0.0073
  86  123  209    0.0018
  86  124  210    0.0070
  86  125  211    0.0037
  86  126  212    0.0065
  86  133  219    0.0108
  86  134  220    0.0083
  86  135  221    0.0103
  86  136  222    0.0081
  87  116  203    0.0060
  87  117  204   -0.0037
  87  118  205    0.0086
  87  119  206    0.0009
  87  120  207    0.0071
  87  121  208    0.0010
  87  122  209    0.0081
  87  123  210    0.0023
  87  124  211    0.0073
  87  125  212    0.0039
  87  126  213    0.0071
  87  131  218    0.0112
  87  132  219    0.0035
  87  133  220    0.0122
  87  134  221    0.0117
  87  135  222    0.0114
  87  136  223    0.0070
  87  137  224    0.0125
  87  138  225    0.0059
  87  139  226    0.0088
  87  140  227    0.0166
  87  141  228    0.0072
  87  142  229    0.0086
  88  121  209    0.0005
  88  122  210    0.0074
  88  123  211    0.0015
  88  124  212    0.0072
  88  125  213    0.0035
  88  126  214    0.0069
  88  133  221    0.0130
  88  134  222    0.0096
  88  135  223    0.0110
  88  136  224    0.0085
  88  137  225    0.0119
  88  138  226    0.0072
  88  139  227    0.0088
  88  140  228    0.0095
  88  141  229    0.0098
  88  142  230    0.0115
  90  138  228    0.0084
  90  139  229    0.0069
  90  140  230    0.0113
  92  142  234    0.0088
  92  143  235    0.0046
  92  144  236    0.0094
  94  145  239    0.0066
  94  146  240    0.0100
  94  147  241    0.0047
  94  148  242    0.0075
  96  149  245    0.0046
  96  150  246    0.0087
