i = 5

0.1	49
0.1	49
0.1	49
0.1	49
0.4	49

3.2	0

0.4	52
0.1	49
0.1	49
0.1	49
0.1	49
0.4	49

0.4	52
0.1	49
0.1	49
0.1	49
0.1	49
0.4	49

1.6	0

0.1	49
0.1	49
0.1	49
0.1	49
0.4	49

1.6	0

0.1	49
0.1	49
0.1	49
0.1	49
0.4	49

1.6	0

0.1	49
0.1	49
0.1	49
0.1	49
0.4	49
1.6	0

0.1	49
0.1	49
0.1	49
0.1	49
0.4	49

0.1	49
0.1	49
0.1	49
0.1	49
0.4	49

0.1	49
0.1	49
0.1	49
0.1	49
0.4	49

0.1	49
0.1	49
0.1	49
0.1	49
0.1	49
0.1	49
0.1	49

0.1	49
0.1	49
0.1	49
0.1	49
0.1	49

0.4	49
0.4	49
0.4	49
