  49  58 107   4.5494  0.0082                    107,58,-0.592,0.010,4.5494,0.0082
  49  59 108   4.5571  0.0071                    108,59,-0.524,0.005,4.5571,0.0071
  49  60 109   4.5685  0.0061                    109,60,-0.422,0.007,4.5685,0.0061
  49  61 110   4.5742  0.0056                    110,61,-0.371,0.008,4.5742,0.0056
  49  62 111   4.5856  0.0044                    111,62,-0.270,0.005,4.5856,0.0044
  49  63 112   4.5907  0.0041                    112,63,-0.224,0.006,4.5907,0.0041
  49  64 113   4.6010  0.0031                    113,64,-0.1317,0.0003,4.6010,0.0031
  49  65 114   4.6056  0.0029                    114,65,-0.090,0.002,4.6056,0.0029
  49  66 115   4.6156  0.0026                    115,66,0,0,4.6156,0.0026
  49  67 116   4.6211  0.0027                    116,67,0.049,0.001,4.6211,0.0027
  49  68 117   4.6292  0.0032                    117,68,0.122,0.004,4.6292,0.0032
  49  69 118   4.6335  0.0033                    118,69,0.162,0.002,4.6335,0.0033
  49  70 119   4.6407  0.0040                    119,70,0.226,0.004,4.6407,0.0040
  49  71 120   4.6443  0.0042                    120,71,0.259,0.002,4.6443,0.0042
  49  72 121   4.6505  0.0047                    121,72,0.315,0.003,4.6505,0.0047
  49  73 122   4.6534  0.0051                    122,73,0.342,0.004,4.6534,0.0051
  49  74 123   4.6594  0.0056                    123,74,0.396,0.003,4.6594,0.0056
  49  75 124   4.6625  0.0060                    124,75,0.424,0.004,4.6625,0.0060
  49  76 125   4.6670  0.0064                    125,76,0.465,0.005,4.6670,0.0064
  49  77 126   4.6702  0.0068                    126,77,0.494,0.007,4.6702,0.0068
  49  78 127   4.6733  0.0071                    127,78,0.523,0.007,4.6733,0.0071
  50  58 108   4.5605  0.0029                    108,58,-0.825,0.003,4.5605,0.0029
  50  59 109   4.5679  0.0027                    109,59,-0.764,0.006,4.5679,0.0027
  50  60 110   4.5785  0.0025                    110,60,-0.666,0.002,4.5785,0.0025
  50  61 111   4.5836  0.0024                    111,61,-0.612,0.005,4.5836,0.0024
  50  62 112   4.5948  0.0022                    112,62,-0.520,0.005,4.5948,0.0022
  50  63 113   4.6015  0.0021                    113,63,-0.458,0.001,4.6015,0.0021
  50  64 114   4.6099  0.0020                    114,64,-0.3838,0.0001,4.6099,0.0020
  50  65 115   4.6148  0.0019                    115,65,-0.3360,0.0001,4.6148,0.0019
  50  66 116   4.6250  0.0019                    116,66,-0.2471,0.0001,4.6250,0.0019
  50  67 117   4.6302  0.0019                    117,67,-0.1971,0.0001,4.6302,0.0019
  50  68 118   4.6393  0.0019                    118,68,-0.1174,0.0001,4.6393,0.0019
  50  69 119   4.6438  0.0020                    119,69,-0.0724,0.0001,4.6438,0.0020
  50  70 120   4.6519  0.0021                    120,70,0,0,4.6519,0.0021
  50  71 121   4.6566  0.0021                    121,71,0.045,0.001,4.6566,0.0021
  50  72 122   4.6634  0.0022                    122,72,0.1055,0.0001,4.6634,0.0022
  50  73 123   4.6665  0.0023                    123,73,0.140,0.001,4.6665,0.0023
  50  74 124   4.6735  0.0023                    124,74,0.2008,0.0001,4.6735,0.0023
  50  75 125   4.6765  0.0026                    125,75,0.235,0.003,4.6765,0.0026
  50  76 126   4.6833  0.0043                    126,76,0.290,0.003,4.6833,0.0043
  50  77 127   4.6867  0.0048                    127,77,0.322,0.003,4.6867,0.0048
  50  78 128   4.6921  0.0054                    128,78,0.372,0.004,4.6921,0.0054
  50  79 129   4.6934  0.0058                    129,79,0.384,0.003,4.6934,0.0058
  50  80 130   4.7019  0.0066                    130,80,0.464,0.003,4.7019,0.0066
  50  81 131   4.7078  0.0073                    131,81,0.520,0.004,4.7078,0.0073
  50  82 132   4.7093  0.0076                    132,82,0.534,0.002,4.7093,0.0076
  51  70 121   4.6802  0.0026                    121,70,,,4.6802,0.0026
  51  72 123   4.6879  0.0025                    123,72,,,4.6879,0.0025
  52  64 116   4.6847  0.0128                    116,64,-0.563,0.027,4.6847,0.0128
  52  66 118   4.6956  0.0105                    118,66,-0.457,0.027,4.6956,0.0105
  52  68 120   4.7038  0.0088                    120,68,-0.377,0.006,4.7038,0.0088
  52  70 122   4.7095  0.0031                    122,70,-0.305,0.010,4.7095,0.0031
  52  71 123   4.7117  0.0035                    123,71,-0.289,0.011,4.7117,0.0035
  52  72 124   4.7183  0.0029                    124,72,-0.227,0.009,4.7183,0.0029
  52  73 125   4.7204  0.0030                    125,73,-0.208,0.011,4.7204,0.0030
  52  74 126   4.7266  0.0032                    126,74,-0.153,0.009,4.7266,0.0032
  52  76 128   4.7346  0.0029                    128,76,-0.077,0.004,4.7346,0.0029
  52  78 130   4.7423  0.0025                    130,78,0,0,4.7423,0.0025
  52  80 132   4.7500  0.0031                    132,80,0.076,0.016,4.7500,0.0031
  52  82 134   4.7569  0.0041                    134,82,0.144,0.016,4.7569,0.0041
  52  84 136   4.7815  0.0089                    136,84,0.389,0.019,4.7815,0.0089
  53  74 127   4.7500  0.0081                    127,74,,,4.7500,0.0081
  54  62 116   4.7211  0.0096                    116,62,-0.599,0.009,4.7211,0.0096
  54  64 118   4.7387  0.0070                    118,64,-0.460,0.007,4.7387,0.0070
  54  66 120   4.7509  0.0063                    120,66,-0.363,0.007,4.7509,0.0063
  54  68 122   4.7590  0.0059                    122,68,-0.299,0.006,4.7590,0.0059
  54  70 124   4.7661  0.0055                    124,70,-0.242,0.005,4.7661,0.0055
  54  72 126   4.7722  0.0052                    126,72,-0.193,0.007,4.7722,0.0052
  54  73 127   4.7747  0.0038                    127,73,-0.181,0.020,4.7747,0.0038
  54  74 128   4.7774  0.0050                    128,74,-0.152,0.004,4.7774,0.0050
  54  75 129   4.7775  0.0050                    129,75,-0.151,0.001,4.7775,0.0050
  54  76 130   4.7818  0.0049                    130,76,-0.117,0.003,4.7818,0.0049
  54  77 131   4.7808  0.0049                    131,77,-0.125,0.001,4.7808,0.0049
  54  78 132   4.7859  0.0048                    132,78,-0.0844,0.0017,4.7859,0.0048
  54  79 133   4.7831  0.0048                    133,79,-0.106,0.005,4.7831,0.0048
  54  80 134   4.7899  0.0047                    134,80,-0.0518,0.0013,4.7899,0.0047
  54  82 136   4.7964  0.0047                    136,82,0,0,4.7964,0.0047
  54  83 137   4.8094  0.0049                    137,83,0.105,0.003,4.8094,0.0049
  54  84 138   4.8279  0.0079                    138,84,0.254,0.003,4.8279,0.0079
  54  85 139   4.8409  0.0100                    139,85,0.359,0.006,4.8409,0.0100
  54  86 140   4.8566  0.0125                    140,86,0.486,0.002,4.8566,0.0125
  54  87 141   4.8694  0.0147                    141,87,0.591,0.004,4.8694,0.0147
  54  88 142   4.8841  0.0169                    142,88,0.710,0.009,4.8841,0.0169
  54  89 143   4.8942  0.0187                    143,89,0.794,0.004,4.8942,0.0187
  54  90 144   4.9082  0.0208                    144,90,0.908,0.005,4.9082,0.0208
  54  92 146   4.9315  0.0245                    146,92,1.100,0.005,4.9315,0.0245
  55  63 118   4.7832  0.0092                    118,63,-0.2044,0.0021,4.7832,0.0092
  55  64 119   4.7896  0.0089                    119,64,-0.1411,0.0062,4.7896,0.0089
  55  65 120   4.7915  0.0075                    120,65,-0.1229,0.0015,4.7915,0.0075
  55  66 121   4.7769  0.0078                    121,66,-0.2650,0.0009,4.7769,0.0078
  55  67 122   4.7773  0.0070                    122,67,-0.2618,0.0016,4.7773,0.0070
  55  68 123   4.7820  0.0070                    123,68,-0.2156,0.0006,4.7820,0.0070
  55  69 124   4.7828  0.0062                    124,69,-0.2083,0.0012,4.7828,0.0062
  55  70 125   4.7880  0.0062                    125,70,-0.1574,0.0006,4.7880,0.0062
  55  71 126   4.7872  0.0056                    126,71,-0.1645,0.0009,4.7872,0.0056
  55  72 127   4.7936  0.0055                    127,72,-0.1022,0.0007,4.7936,0.0055
  55  73 128   4.7921  0.0052                    128,73,-0.1173,0.0004,4.7921,0.0052
  55  74 129   4.7981  0.0050                    129,74,-0.0582,0.0011,4.7981,0.0050
  55  75 130   4.7992  0.0049                    130,75,-0.0482,0.0010,4.7992,0.0049
  55  76 131   4.8026  0.0047                    131,76,-0.0146,0.0007,4.8026,0.0047
  55  77 132   4.8002  0.0046                    132,77,-0.0383,0.0006,4.8002,0.0046
  55  78 133   4.8041  0.0046                    133,78,0,0,4.8041,0.0046
  55  79 134   4.8031  0.0046                    134,79,-0.0100,0.0011,4.8031,0.0046
  55  80 135   4.8067  0.0047                    135,80,0.0259,0.0009,4.8067,0.0047
  55  81 136   4.8059  0.0052                    136,81,0.0174,0.0015,4.8059,0.0052
  55  82 137   4.8128  0.0050                    137,82,0.0852,0.0011,4.8128,0.0050
  55  83 138   4.8255  0.0050                    138,83,0.2099,0.0008,4.8255,0.0050
  55  84 139   4.8422  0.0069                    139,84,0.3739,0.0012,4.8422,0.0069
  55  85 140   4.8554  0.0088                    140,85,0.5051,0.0013,4.8554,0.0088
  55  86 141   4.8689  0.0108                    141,86,0.6389,0.0015,4.8689,0.0108
  55  87 142   4.8825  0.0132                    142,87,0.7732,0.0007,4.8825,0.0132
  55  88 143   4.8965  0.0151                    143,88,0.9127,0.0005,4.8965,0.0151
  55  89 144   4.9055  0.0161                    144,89,1.0030,0.0007,4.9055,0.0161
  55  90 145   4.9188  0.0191                    145,90,1.1362,0.0010,4.9188,0.0191
  55  91 146   4.9281  0.0193                    146,91,1.2293,0.0021,4.9281,0.0193
  56  64 120   4.8092  0.0058                    120,64,-0.267,0.010,4.8092,0.0058
  56  65 121   4.8176  0.0052                    121,65,-0.189,0.012,4.8176,0.0052
  56  66 122   4.8153  0.0054                    122,66,-0.212,0.002,4.8153,0.0054
  56  67 123   4.8135  0.0055                    123,67,-0.228,0.002,4.8135,0.0055
  56  68 124   4.8185  0.0052                    124,68,-0.1819,0.0003,4.8185,0.0052
  56  69 125   4.8177  0.0052                    125,69,-0.189,0.002,4.8177,0.0052
  56  70 126   4.8221  0.0050                    126,70,-0.1479,0.0002,4.8221,0.0050
  56  71 127   4.8204  0.0051                    127,71,-0.1641,0.0010,4.8204,0.0051
  56  72 128   4.8255  0.0048                    128,72,-0.1160,0.0003,4.8255,0.0048
  56  73 129   4.8248  0.0049                    129,73,-0.1219,0.0004,4.8248,0.0049
  56  74 130   4.8283  0.0047                    130,74,-0.0895,0.0002,4.8283,0.0047
  56  75 131   4.8276  0.0048                    131,75,-0.0960,0.0003,4.8276,0.0048
  56  76 132   4.8303  0.0047                    132,76,-0.0700,0.0001,4.8303,0.0047
  56  77 133   4.8286  0.0047                    133,77,-0.0873,0.0002,4.8286,0.0047
  56  78 134   4.8322  0.0047                    134,78,-0.0547,0.0001,4.8322,0.0047
  56  79 135   4.8294  0.0047                    135,79,-0.0812,0.0003,4.8294,0.0047
  56  80 136   4.8334  0.0046                    136,80,-0.0422,0.0002,4.8334,0.0046
  56  81 137   4.8314  0.0047                    137,81,-0.0609,0.0002,4.8314,0.0047
  56  82 138   4.8378  0.0046                    138,82,0,0,4.8378,0.0046
  56  83 139   4.8513  0.0049                    139,83,0.129,0.001,4.8513,0.0049
  56  84 140   4.8684  0.0059                    140,84,0.292,0.001,4.8684,0.0059
  56  85 141   4.8807  0.0069                    141,85,0.410,0.001,4.8807,0.0069
  56  86 142   4.8953  0.0083                    142,86,0.550,0.001,4.8953,0.0083
  56  87 143   4.9087  0.0096                    143,87,0.679,0.002,4.9087,0.0096
  56  88 144   4.9236  0.0112                    144,88,0.823,0.003,4.9236,0.0112
  56  89 145   4.9345  0.0123                    145,89,0.928,0.002,4.9345,0.0123
  56  90 146   4.9479  0.0138                    146,90,1.058,0.003,4.9479,0.0138
  56  92 148   4.9731  0.0167                    148,92,1.304,0.006,4.9731,0.0167
  57  78 135   4.8488  0.0060                    135,78,-0.061,0.006,4.8488,0.0060
  57  80 137   4.8496  0.0053                    137,80,-0.048,0.001,4.8496,0.0053
  57  81 138   4.8473  0.0051                    138,81,-0.067,0.001,4.8473,0.0051
  57  82 139   4.8550  0.0049                    139,82,0,0,4.8550,0.0049
  58  78 136   4.8739  0.0018                    136,78,-0.031,0.002,4.8739,0.0018
  58  80 138   4.8737  0.0018                    138,80,-0.033,0.002,4.8737,0.0018
  58  82 140   4.8771  0.0018                    140,82,0,0,4.8771,0.0018
  58  84 142   4.9063  0.0020                    142,84,0.281,0.002,4.9063,0.0020
  58  86 144   4.9303  0.0024                    144,86,0.513,0.002,4.9303,0.0024
  58  88 146   4.9590  0.0028                    146,88,0.793,0.002,4.9590,0.0028
  58  90 148   4.9893  0.0035                    148,90,1.089,0.002,4.9893,0.0035
  59  82 141   4.8919  0.0050                    141,82,,,4.8919,0.0050
  60  72 132   4.9174  0.0026                    132,72,0.050,0.030,4.9174,0.0026
  60  74 134   4.9128  0.0026                    134,74,0.005,0.021,4.9128,0.0026
  60  75 135   4.9086  0.0026                    135,75,-0.037,0.033,4.9086,0.0026
  60  76 136   4.9111  0.0026                    136,76,-0.012,0.027,4.9111,0.0026
  60  77 137   4.9080  0.0026                    137,77,-0.043,0.016,4.9080,0.0026
  60  78 138   4.9123  0.0026                    138,78,-0.006,0.021,4.9123,0.0026
  60  79 139   4.9076  0.0025                    139,79,-0.047,0.014,4.9076,0.0025
  60  80 140   4.9101  0.0026                    140,80,-0.022,0.027,4.9101,0.0026
  60  81 141   4.9057  0.0026                    141,81,-0.066,0.014,4.9057,0.0026
  60  82 142   4.9123  0.0025                    142,82,0,0,4.9123,0.0025
  60  83 143   4.9254  0.0026                    143,83,0.130,0.005,4.9254,0.0026
  60  84 144   4.9421  0.0027                    144,84,0.296,0.003,4.9421,0.0027
  60  85 145   4.9535  0.0028                    145,85,0.410,0.005,4.9535,0.0028
  60  86 146   4.9696  0.0030                    146,86,0.571,0.004,4.9696,0.0030
  60  88 148   4.9999  0.0036                    148,88,0.876,0.004,4.9999,0.0036
  60  90 150   5.0400  0.0044                    150,90,1.282,0.005,5.0400,0.0044
  62  76 138   4.9599  0.0034                    138,76,0.067,0.015,4.9599,0.0034
  62  77 139   4.9556  0.0034                    139,77,0.027,0.014,4.9556,0.0034
  62  78 140   4.9565  0.0034                    140,78,0.037,0.015,4.9565,0.0034
  62  79 141   4.9517  0.0034                    141,79,0.030,0.023,4.9517,0.0034
  62  80 142   4.9518  0.0034                    142,80,-0.007,0.013,4.9518,0.0034
  62  81 143   4.9479  0.0034                    143,81,-0.043,0.015,4.9479,0.0034
  62  82 144   4.9524  0.0034                    144,82,0,0,4.9524,0.0034
  62  83 145   4.9651  0.0034                    145,83,0.1167,0.0016,4.9651,0.0034
  62  84 146   4.9808  0.0035                    146,84,0.2732,0.0008,4.9808,0.0035
  62  85 147   4.9892  0.0035                    147,85,0.3669,0.0004,4.9892,0.0035
  62  86 148   5.0042  0.0034                    148,86,0.5199,0.0004,5.0042,0.0034
  62  87 149   5.0134  0.0035                    149,87,0.6125,0.0004,5.0134,0.0035
  62  88 150   5.0387  0.0048                    150,88,0.8240,0.0004,5.0387,0.0048
  62  89 151   5.0550  0.0057                    151,89,0.9800,0.0008,5.0550,0.0057
  62  90 152   5.0819  0.0060                    152,90,1.2493,0.0003,5.0819,0.0060
  62  91 153   5.0925  0.0068                    153,91,1.3490,0.0005,5.0925,0.0068
  62  92 154   5.1053  0.0067                    154,92,1.4806,0.0004,5.1053,0.0067
  63  74 137   4.9762  0.0095                    137,74,0.099,0.043,4.9762,0.0095
  63  75 138   4.9779  0.0094                    138,75,0.115,0.042,4.9779,0.0094
  63  76 139   4.9760  0.0093                    139,76,0.081,0.046,4.9760,0.0093
  63  77 140   4.9695  0.0091                    140,77,0.0295,0.0021,4.9695,0.0091
  63  78 141   4.9697  0.0091                    141,78,0.0323,0.0011,4.9697,0.0091
  63  79 142   4.9607  0.0091                    142,79,-0.056,0.003,4.9607,0.0091
  63  80 143   4.9636  0.0091                    143,80,-0.027,0.001,4.9636,0.0091
  63  81 144   4.9612  0.0091                    144,81,-0.051,0.002,4.9612,0.0091
  63  82 145   4.9663  0.0091                    145,82,0,0,4.9663,0.0091
  63  83 146   4.9789  0.0092                    146,83,0.1248,0.0019,4.9789,0.0092
  63  84 147   4.9938  0.0094                    147,84,0.2718,0.001,4.9938,0.0094
  63  85 148   5.0045  0.0097                    148,85,0.3787,0.0017,5.0045,0.0097
  63  86 149   5.0202  0.0103                    149,86,0.5338,0.001,5.0202,0.0103
  63  87 150   5.0296  0.0108                    150,87,0.6278,0.0013,5.0296,0.0108
  63  88 151   5.0522  0.0046                    151,88,0.8538,0.0011,5.0522,0.0046
  63  89 152   5.1064  0.0066                    152,89,1.3989,0.0034,5.1064,0.0066
  63  90 153   5.1115  0.0062                    153,90,1.4554,0.0017,5.1115,0.0062
  63  91 154   5.1239  0.0079                    154,91,1.588,0.006,5.1239,0.0079
  63  92 155   5.1221  0.0069                    155,92,1.567,0.008,5.1221,0.0069
  63  93 156   5.1264  0.0071                    156,93,1.612,0.008,5.1264,0.0071
  63  94 157   5.1351  0.0075                    157,94,1.702,0.007,5.1351,0.0075
  63  95 158   5.1413  0.0078                    158,95,1.765,0.008,5.1413,0.0078
  63  96 159   5.1498  0.0084                    159,96,1.852,0.008,5.1498,0.0084
  64  81 145   4.9786  0.0077                    145,81,-1.915,0.029,4.9786,0.0077
  64  82 146   4.9801  0.0140                    146,82,-1.914,0.015,4.9801,0.0140
  64  84 148   5.0080  0.0171                    148,84,-1.617,0.015,5.0080,0.0171
  64  86 150   5.0342  0.0159                    150,86,-1.358,0.015,5.0342,0.0159
  64  88 152   5.0774  0.0048                    152,88,-1.01,0.001,5.0774,0.0048
  64  90 154   5.1223  0.0040                    154,90,-0.5338,0.0003,5.1223,0.0040
  64  91 155   5.1319  0.0041                    155,91,-0.4309,0.0002,5.1319,0.0041
  64  92 156   5.1420  0.0042                    156,92,-0.3229,0.0002,5.1420,0.0042
  64  93 157   5.1449  0.0042                    157,93,-0.2918,0.0001,5.1449,0.0042
  64  94 158   5.1569  0.0043                    158,94,-0.1643,0.0001,5.1569,0.0043
  64  96 160   5.1734  0.0044                    160,96,0,0,5.1734,0.0044
  65  82 147   4.9201  0.1508                    147,82,-1.393,0.012,4.9201,0.1508
  65  83 148   4.9291  0.1507                    148,83,-1.304,0.011,4.9291,0.1507
  65  84 149   4.9427  0.1506                    149,84,-1.175,0.009,4.9427,0.1506
  65  85 150   4.9499  0.1505                    150,85,-1.100,0.009,4.9499,0.1505
  65  86 151   4.9630  0.1504                    151,86,-0.969,0.008,4.9630,0.1504
  65  87 152   4.9689  0.1504                    152,87,-0.909,0.008,4.9689,0.1504
  65  88 153   4.9950  0.1502                    153,88,-0.655,0.008,4.9950,0.1502
  65  89 154   5.0333  0.1501                    154,89,-0.272,0.018,5.0333,0.1501
  65  90 155   5.0391  0.1500                    155,90,-0.215,0.009,5.0391,0.1500
  65  92 157   5.0489  0.1500                    157,92,-0.116,0.008,5.0489,0.1500
  65  94 159   5.0600  0.1500                    159,94,0,0,5.0600,0.1500
  66  80 146   5.0438  0.2389                    146,80,-0.018,0.002,5.0438,0.2389
  66  82 148   5.0455  0.2389                    148,82,0,0,5.0455,0.2389
  66  83 149   5.0567  0.2394                    149,83,0.119,0.013,5.0567,0.2394
  66  84 150   5.0706  0.2413                    150,84,0.268,0.026,5.0706,0.2413
  66  85 151   5.0801  0.2435                    151,85,0.370,0.037,5.0801,0.2435
  66  86 152   5.0950  0.2482                    152,86,0.530,0.053,5.0950,0.2482
  66  87 153   5.1035  0.2516                    153,87,0.621,0.062,5.1035,0.2516
  66  88 154   5.1241  0.2618                    154,88,0.844,0.084,5.1241,0.2618
  66  89 155   5.1457  0.2751                    155,89,1.077,0.108,5.1457,0.2751
  66  90 156   5.1622  0.2869                    156,90,1.257,0.126,5.1622,0.2869
  66  91 157   5.1709  0.2936                    157,91,1.352,0.135,5.1709,0.2936
  66  92 158   5.1815  0.3023                    158,92,1.468,0.147,5.1815,0.3023
  66  93 159   5.1825  0.3031                    159,93,1.478,0.148,5.1825,0.3031
  66  94 160   5.1951  0.3139                    160,94,1.616,0.162,5.1951,0.3139
  66  95 161   5.1962  0.0459                    161,95,1.647,0.165,5.1962,0.0459
  66  96 162   5.2074  0.0172                    162,96,1.753,0.175,5.2074,0.0172
  66  97 163   5.2099  0.0120                    163,97,1.806,0.181,5.2099,0.0120
  66  98 164   5.2218  0.0106                    164,98,1.901,0.190,5.2218,0.0106
  67  84 151   5.0398  0.0354                    151,84,-1.709,0.008,5.0398,0.0354
  67  85 152   5.0614  0.0343                    152,85,-1.486,0.006,5.0614,0.0343
  67  86 153   5.0760  0.0339                    153,86,-1.324,0.005,5.0760,0.0339
  67  87 154   5.0856  0.0333                    154,87,-1.234,0.003,5.0856,0.0333
  67  88 155   5.1076  0.0326                    155,88,-1.003,0.003,5.1076,0.0326
  67  89 156   5.1156  0.0326                    156,89,-0.881,0.003,5.1156,0.0326
  67  90 157   5.1535  0.0316                    157,90,-0.518,0.002,5.1535,0.0316
  67  91 158   5.1571  0.0316                    158,91,-0.48,0.004,5.1571,0.0316
  67  92 159   5.1675  0.0314                    159,92,-0.37,0.002,5.1675,0.0314
  67  93 160   5.1662  0.0315                    160,93,-0.384,0.003,5.1662,0.0315
  67  94 161   5.1785  0.0313                    161,94,-0.253,0.002,5.1785,0.0313
  67  95 162   5.1817  0.0313                    162,95,-0.219,0.008,5.1817,0.0313
  67  96 163   5.1907  0.0313                    163,96,-0.123,0.006,5.1907,0.0313
  67  98 165   5.2022  0.0312                    165,98,0,0,5.2022,0.0312
  68  82 150   5.0548  0.0254                    150,82,-2.114,0.013,5.0548,0.0254
  68  84 152   5.0843  0.0257                    152,84,-1.846,0.013,5.0843,0.0257
  68  86 154   5.1129  0.0268                    154,86,-1.584,0.002,5.1129,0.0268
  68  88 156   5.1429  0.0285                    156,88,-1.307,0.001,5.1429,0.0285
  68  90 158   5.1761  0.0312                    158,90,-1.001,0.001,5.1761,0.0312
  68  92 160   5.2045  0.0336                    160,92,-0.738,0.001,5.2045,0.0336
  68  94 162   5.2246  0.0040                    162,94,-0.551,0.001,5.2246,0.0040
  68  96 164   5.2389  0.0035                    164,96,-0.392,0.001,5.2389,0.0035
  68  98 166   5.2516  0.0031                    166,98,-0.263,0.001,5.2516,0.0031
  68  99 167   5.2560  0.0031                    167,99,-0.218,0.001,5.2560,0.0031
  68 100 168   5.2644  0.0035                    168,100,-0.132,0.001,5.2644,0.0035
  68 102 170   5.2789  0.0041                    170,102,0,0,5.2789,0.0041
  69  84 153   5.0643  0.0190                    153,84,-1.708,0.033,5.0643,0.0190
  69  85 154   5.0755  0.0166                    154,85,-1.609,0.015,5.0755,0.0166
  69  87 156   5.0976  0.0135                    156,87,-1.359,0.009,5.0976,0.0135
  69  88 157   5.1140  0.0074                    157,88,-1.157,0.005,5.1140,0.0074
  69  89 158   5.1235  0.0069                    158,89,-1.058,0.006,5.1235,0.0069
  69  90 159   5.1392  0.0060                    159,90,-0.898,0.003,5.1392,0.0060
  69  91 160   5.1504  0.0055                    160,91,-0.783,0.003,5.1504,0.0055
  69  92 161   5.1616  0.0050                    161,92,-0.667,0.002,5.1616,0.0050
  69  93 162   5.1713  0.0048                    162,93,-0.567,0.003,5.1713,0.0048
  69  94 163   5.1849  0.0042                    163,94,-0.427,0.002,5.1849,0.0042
  69  95 164   5.1906  0.0042                    164,95,-0.368,0.003,5.1906,0.0042
  69  96 165   5.2004  0.0038                    165,96,-0.265,0.002,5.2004,0.0038
  69  97 166   5.2046  0.0038                    166,97,-0.221,0.003,5.2046,0.0038
  69  98 167   5.2129  0.0036                    167,98,-0.134,0.002,5.2129,0.0036
  69  99 168   5.2170  0.0036                    168,99,-0.092,0.004,5.2170,0.0036
  69 100 169   5.2256  0.0035                    169,100,0,0,5.2256,0.0035
  69 101 170   5.2303  0.0036                    170,101,0.048,0.001,5.2303,0.0036
  69 102 171   5.2388  0.0037                    171,102,0.139,0.005,5.2388,0.0037
  69 103 172   5.2411  0.0052                    172,103,0.164,0.022,5.2411,0.0052
  70  82 152   5.0423  0.0146                    152,82,-2.746,0.004,5.0423,0.0146
  70  84 154   5.0875  0.0105                    154,84,-2.335,0.005,5.0875,0.0105
  70  85 155   5.1040  0.0110                    155,85,-2.181,0.007,5.1040,0.0110
  70  86 156   5.1219  0.0103                    156,86,-2.015,0.002,5.1219,0.0103
  70  87 157   5.1324  0.0100                    157,87,-1.908,0.009,5.1324,0.0100
  70  88 158   5.1498  0.0088                    158,88,-1.737,0.001,5.1498,0.0088
  70  89 159   5.1629  0.0084                    159,89,-1.618,0.009,5.1629,0.0084
  70  90 160   5.1781  0.0076                    160,90,-1.462,0.001,5.1781,0.0076
  70  91 161   5.1889  0.0072                    161,91,-1.353,0.001,5.1889,0.0072
  70  92 162   5.2054  0.0067                    162,92,-1.191,0.001,5.2054,0.0067
  70  93 163   5.2157  0.0064                    163,93,-1.089,0.001,5.2157,0.0064
  70  94 164   5.2307  0.0060                    164,94,-0.942,0.001,5.2307,0.0060
  70  95 165   5.2399  0.0058                    165,95,-0.8473,0.0003,5.2399,0.0058
  70  96 166   5.2525  0.0057                    166,96,-0.7220,0.0004,5.2525,0.0057
  70  97 167   5.2621  0.0056                    167,97,-0.6252,0.0003,5.2621,0.0056
  70  98 168   5.2702  0.0056                    168,98,-0.5406,0.0003,5.2702,0.0056
  70  99 169   5.2771  0.0056                    169,99,-0.4692,0.0003,5.2771,0.0056
  70 100 170   5.2853  0.0056                    170,100,-0.3845,0.0001,5.2853,0.0056
  70 101 171   5.2906  0.0057                    171,101,-0.3273,0.0001,5.2906,0.0057
  70 102 172   5.2995  0.0058                    172,102,-0.2366,0.0001,5.2995,0.0058
  70 103 173   5.3046  0.0059                    173,103,-0.1810,0.0001,5.3046,0.0059
  70 104 174   5.3108  0.0060                    174,104,-0.1159,0.0001,5.3108,0.0060
  70 105 175   5.3135  0.0061                    175,105,-0.0827,0.0074,5.3135,0.0061
  70 106 176   5.3215  0.0062                    176,106,0,0,5.3215,0.0062
  71  90 161   5.2293  0.0320                    161,90,-1.5083,0.0013,5.2293,0.0320
  71  91 162   5.2398  0.0317                    162,91,-1.3966,0.0012,5.2398,0.0317
  71  92 163   5.2567  0.0312                    163,92,-1.2174,0.0012,5.2567,0.0312
  71  93 164   5.2677  0.0310                    164,93,-1.1006,0.0012,5.2677,0.0310
  71  94 165   5.2830  0.0307                    165,94,-0.9372,0.0007,5.2830,0.0307
  71  95 166   5.2972  0.0305                    166,95,-0.7851,0.0008,5.2972,0.0305
  71  96 167   5.3108  0.0303                    167,96,-0.6397,0.0007,5.3108,0.0303
  71  97 168   5.3227  0.0302                    168,97,-0.5124,0.0010,5.3227,0.0302
  71  98 169   5.3290  0.0302                    169,98,-0.4443,0.0006,5.3290,0.0302
  71  99 170   5.3364  0.0302                    170,99,-0.3644,0.0006,5.3364,0.0302
  71 100 171   5.3436  0.0302                    171,100,-0.2863,0.0007,5.3436,0.0302
  71 101 172   5.3486  0.0302                    172,101,-0.2323,0.0007,5.3486,0.0302
  71 102 173   5.3577  0.0303                    173,102,-0.1340,0.0010,5.3577,0.0303
  71 103 174   5.3634  0.0303                    174,103,-0.0718,0.0006,5.3634,0.0303
  71 104 175   5.3700  0.0304                    175,104,0,0,5.3700,0.0304
  71 105 176   5.3739  0.0304                    176,105,0.0425,0.0010,5.3739,0.0304
  71 106 177   5.3815  0.0305                    177,106,0.1248,0.0009,5.3815,0.0305
  71 107 178   5.3857  0.0306                    178,107,0.1714,0.0010,5.3857,0.0306
  71 108 179   5.3917  0.0307                    179,108,0.2357,0.0010,5.3917,0.0307
  72  98 170   5.2898  0.0055                    170,98,-0.494,0.009,5.2898,0.0055
  72  99 171   5.3041  0.0049                    171,99,-0.366,0.005,5.3041,0.0049
  72 100 172   5.3065  0.0043                    172,100,-0.322,0.006,5.3065,0.0043
