# sd - shell with protons and neutrons
# Column 1: Unique level ID
# Column 2: Oszillator quantum number
# Column 3: 2*j
# Column 4: 2*m
# Column 5: 2*t
1	0	5	-5	1
2	0	5	-3	1
3	0	5	-1	1
4	0	5	1	1
5	0	5	3	1
6	0	5	5	1
7	1	1	-1	1
8	1	1	1	1
9	0	3	-3	1
10	0	3	-1	1
11	0	3	1	1
12	0	3	3	1
13	0	5	-5	-1
14	0	5	-3	-1
15	0	5	-1	-1
16	0	5	1	-1
17	0	5	3	-1
18	0	5	5	-1
19	1	1	-1	-1
20	1	1	1	-1
21	0	3	-3	-1
22	0	3	-1	-1
23	0	3	1	-1
24	0	3	3	-1
